file_names,clothing_category,texture,fabric,fit
Dusty_Rose_Blouse-img_00000043.jpg,3,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Eyelash_Lace_A-Line_Dress-img_00000035.jpg,41,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Hidden_Zippered_Placket_Blouse-img_00000004.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Lace_Twirly_Skirt-img_00000033.jpg,33,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Woven_Leggings-img_00000044.jpg,30,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Geo_Print_Cami_Dress-img_00000010.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Crochet_Lace_Midi_Skirt-img_00000028.jpg,33,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Mineral_Wash_Boyfriend_Jeans-img_00000014.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,0 0 1 
Y-Back_Halter_Dress-img_00000073.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Woven_Shift_Dress-img_00000065.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Lace_Back_Shift_Dress-img_00000050.jpg,41,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Draped_Cutout-Back_Tee-img_00000033.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Strappy_Daisy_Print_Romper-img_00000002.jpg,48,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Striped_Geo_Pocket_Tank-img_00000034.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Mandala_Print_Skirt-img_00000045.jpg,33,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Pleated_Chiffon_Blouse-img_00000011.jpg,3,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Favorite_Capri_Leggings-img_00000043.jpg,30,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Zippered_Shawl_Collar_Blazer-img_00000071.jpg,2,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Glitter_Bodycon_Dress-img_00000085.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Pleated_Woven_Dress-img_00000011.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Dip-Dyed_Sweater_Tank-img_00000041.jpg,17,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Distressed_Ghostbusters_Muscle_Tank-img_00000021.jpg,17,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Bombshell_Surplice_Jumpsuit-img_00000001.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Marled_Knit_Combo_Jacket-img_00000018.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Joggers-img_00000044.jpg,29,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Collarless_Jacket-img_00000029.jpg,11,0 0 0 0 0 1 0 ,0 0 0 0 1 0 ,0 0 1 
Buttoned_Cami_Crop_Top-img_00000017.jpg,19,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Crossback_Surplice_Jumpsuit-img_00000029.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Essential_Knit_Tank-img_00000015.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Be_Cool_Crop_Top-img_00000042.jpg,19,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,1 0 0 
Animal_Print_Satin_Blouse-img_00000031.jpg,3,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Chevron-Patterned_Zippered_Cardigan-img_00000051.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Longline_Plaid_Shirt_Dress-img_00000025.jpg,41,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Sweetheart_High-Low_Dress-img_00000003.jpg,41,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Low-Rise_Skinny_Jeans-img_00000034.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Palm_Print_Bodycon_Dress-img_00000010.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Classic_Drawstring_Hoodie-img_00000053.jpg,10,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Rolled_V-Neck_Sweater-img_00000024.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Buttoned_Shirt_Dress-img_00000009.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Zippered_High-Neck_Sweater-img_00000010.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Striped_Box-Pleated_Skirt-img_00000014.jpg,33,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Lace_Insert_Bodycon_Dress-img_00000021.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Flower_Power_Travel_Poncho-img_00000038.jpg,15,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 1 0 
Hooded_Puffer_Jacket-img_00000004.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Cap-Sleeved_Shift_Dress-img_00000034.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Open-Front_Linen_Blazer-img_00000110.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Open-Mesh_Midi_Dress-img_00000050.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Faux_Fur_Trimmed_Moto_Jacket-img_00000059.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract_Print_Cami_Dress-img_00000011.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Pleated_Mosaic_Print_Skirt-img_00000008.jpg,33,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Lace_Raglan_Romper-img_00000021.jpg,48,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
L.A.T.H.C._Graphic_Drawstring_Shorts-img_00000015.jpg,32,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,0 0 1 
Colorblocked_Laser_Cut_Dress-img_00000061.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Heathered_Seamless_Workout_Tank-img_00000001.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Reason_Heathered_NY_Baseball_Jersey-img_00000009.jpg,12,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract_Print_Pleated_Skirt-img_00000029.jpg,33,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Zip_Collar_Bomber-img_00000017.jpg,4,0 1 0 0 0 0 0 ,0 0 0 1 0 0 ,0 0 1 
Floral_Chiffon_High-Neck_Dress-img_00000072.jpg,41,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Tribal_Print_Jumpsuit-img_00000052.jpg,42,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Open-Front_Shawl_Lapel_Blazer-img_00000065.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Mandala_Print_Skirt-img_00000042.jpg,33,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Striped_Stretch-Knit_Dress-img_00000001.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tasseled_Abstract_Floral_Cardigan-img_00000016.jpg,6,0 1 0 0 0 0 0 ,0 1 0 0 0 0 ,0 1 0 
Floral_Print_Crochet_Hem_Shorts-img_00000009.jpg,32,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Collarless_Faux_Leather-Sleeve_Blazer-img_00000030.jpg,2,0 0 0 0 0 1 0 ,0 0 0 1 0 0 ,0 0 1 
Denim_Culotte_Jumpsuit-img_00000029.jpg,42,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,0 0 1 
Floral_Print_Culottes-img_00000015.jpg,23,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 1 0 
Boxy_Soft-Knit_Sweater-img_00000019.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Abstract_V-Cut_Maxi_Dress-img_00000013.jpg,41,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Lace-Paneled_Lattice-Back_Blouse-img_00000014.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Grid_Tie-Dye_Print_Romper-img_00000010.jpg,48,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Woven_Open-Front_Blazer-img_00000046.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Mandarin_Collar_Blouse-img_00000108.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Sequined_Striped_Bodycon_Dress-img_00000051.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Lace_Pencil_Skirt-img_00000020.jpg,33,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Pleated_Drawstring_Chinos-img_00000021.jpg,22,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Classic_Pullover_Hoodie-img_00000006.jpg,10,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
T-Back_High-Slit_Dress-img_00000045.jpg,41,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Chic_Sweater_Crop_Top-img_00000036.jpg,19,1 0 0 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Classic_Cotton_Jersey_Tee-img_00000020.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Crochet_Crepe_Woven_Shorts-img_00000001.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Asymmetric_Zipper_Cardigan-img_00000038.jpg,6,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Flutter_Sleeve_Dress-img_00000024.jpg,41,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Floral_Button-Front_Dress-img_00000052.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Longline_Slit_Blazer-img_00000001.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Abstract_Geo_Cardigan-img_00000017.jpg,6,1 0 0 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Two-Button_Blazer-img_00000128.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Cutout-Back_Midi_Dress-img_00000042.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Classic_Collared_Button-Down-img_00000068.jpg,5,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,0 0 1 
Diamond_Print_Cami_Jumpsuit-img_00000025.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Smocked_Floral_Print_Shorts-img_00000021.jpg,32,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Cutout_Jumpsuit-img_00000045.jpg,42,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Low-Rise_Skinny_Jeans-img_00000054.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Ruffled_Trim_Sweater-img_00000018.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Linen_Racerback_Tank-img_00000056.jpg,17,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Pleated_A-Line_Mini_Skirt-img_00000033.jpg,33,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Belted_Crop_Top-img_00000041.jpg,19,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Striped_Pleated_Skirt-img_00000053.jpg,33,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Layered_Split-Front_Blouse-img_00000002.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Zip_Pocket_Blazer-img_00000108.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Hooded_Woven_Jacket-img_00000031.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Beaded_Collar_Shift_Dress-img_00000028.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Belted_Dress-img_00000049.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Mesh_Zippered_Mini_Skirt-img_00000018.jpg,33,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Slouchy_Fuzzy_Knit_Cardigan-img_00000051.jpg,6,1 0 0 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Metallic_Striped_Knit_Tee-img_00000013.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Gingham-Lined_Pocket_Tee-img_00000030.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Marled_Side-Slit_Maxi_Dress-img_00000010.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Faux_Leather_Biker_Jacket-img_00000056.jpg,11,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Floral_Print_Strappy_Dress-img_00000068.jpg,41,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Southwestern-Patterned_Cardigan-img_00000040.jpg,6,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Vented_Back_Tank-img_00000022.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Pizza_Party_Tee-img_00000004.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Stripe_Cowl_Neck_Sweater-img_00000011.jpg,16,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Racerback_Maxi_Dress-img_00000041.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Faded_Tank-img_00000071.jpg,17,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
LA_Sneaker_Muscle_Tee-img_00000010.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Swim_Trunks-img_00000037.jpg,36,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Mid-Rise_-_Distressed_Skinny_Jeans-img_00000059.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Ripped_Skinny_Jeans-img_00000037.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Striped_Belted_Dress-img_00000065.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_V-Neck_Sweater-img_00000046.jpg,16,0 0 1 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Worldly_Girl_Cutout_Dress-img_00000022.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Rugby_Striped_Sweater-img_00000006.jpg,16,0 0 1 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Longline_Button-Front_Skirt-img_00000017.jpg,33,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tweed_Cutaway_Jacket-img_00000037.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Floral_Blouse-img_00000118.jpg,3,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Self-Tie_Wrap_Culottes-img_00000023.jpg,23,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 1 0 
Chiffon-Paneled_Longline_High-Slit_Top-img_00000001.jpg,19,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Layered_Cutout_Midi_Dress-img_00000028.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Striped_Midi_Dress-img_00000044.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Boxy_Slub_Knit_Muscle_Tee-img_00000009.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Open_Front_Blazer-img_00000046.jpg,2,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 1 0 
Ruched_Open-Front_Cardigan-img_00000048.jpg,6,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Crochet_Lace-Paneled_Blouse-img_00000049.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Lace_Scoop-Back_Dress-img_00000015.jpg,41,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Abstract_Floral_Tie-Waist_Dress-img_00000027.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Crochet_Lace-Paneled_Blouse-img_00000068.jpg,3,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Duo-Stripe_Tee-img_00000012.jpg,18,0 0 0 0 0 1 0 ,0 0 0 1 0 0 ,0 0 1 
Abstract_Tile_Fringe-Trimmed_Kimono-img_00000004.jpg,44,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 1 0 
Mock_Neck_Velveteen_Dress-img_00000019.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Abstract_Print_V-Back_Dress-img_00000023.jpg,41,0 0 1 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Knotted_Stripe_Maxi_Dress-img_00000017.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Fan_Print_A-Line_Dress-img_00000041.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Pinstriped_Shirt_Dress-img_00000003.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Lace_Back_Shift_Dress-img_00000010.jpg,41,0 0 0 0 0 1 0 ,0 1 0 0 0 0 ,0 0 1 
Perforated_Athletic_Tank-img_00000004.jpg,17,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Rose_Print_Romper-img_00000004.jpg,48,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Fold-Over_Drawstring_Sweatpants-img_00000034.jpg,34,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Abstract_Print_Boxy_Top-img_00000004.jpg,19,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Leopard_Print_Cutoff_Sweatshorts-img_00000018.jpg,35,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Eyelash_Lace_Pleated_Dress-img_00000026.jpg,41,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Floral_Flutter_Sleeve_Blouse-img_00000002.jpg,3,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Whale_Print_Tee-img_00000062.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Fuzzy_Plaid_Cardigan-img_00000044.jpg,6,1 0 0 0 0 0 0 ,0 0 0 0 1 0 ,0 0 1 
Open-Knit_Cowl_Neck_Sweater-img_00000043.jpg,16,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Hot_Dog_Tee-img_00000034.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Crochet-Trimmed_Babydoll_Dress-img_00000033.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 1 0 
Field_of_Daisies_Dress-img_00000008.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tribal_Print_Peasant_Blouse-img_00000049.jpg,3,0 1 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
V-Neck_Box_Pleat_Dress-img_00000029.jpg,41,0 0 0 0 1 0 0 ,0 0 1 0 0 0 ,0 0 1 
Floral_Crochet_Overlay_Dress-img_00000004.jpg,41,0 0 0 1 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Chiffon-Paneled_Top-img_00000001.jpg,19,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
High-Neck_Drawstring_Dolman_Jacket-img_00000003.jpg,11,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Textured_Bow-Front_Blouse-img_00000046.jpg,3,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Striped_Box-Pleated_Dress-img_00000034.jpg,41,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Bandana_Print_Crop_Top-img_00000064.jpg,19,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,1 0 0 
Geo_Print_Cami_Dress-img_00000002.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Garden_Party_Bow_Dress-img_00000027.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Collarless_Faux_Fur_Jacket-img_00000052.jpg,11,0 1 0 0 0 0 0 ,0 0 0 0 1 0 ,0 0 1 
Chiffon_Maxi_Cardigan-img_00000067.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Buttoned_Knee-Length_Skirt-img_00000020.jpg,33,0 0 0 0 1 0 0 ,0 1 0 0 0 0 ,0 0 1 
Faux_Leather-Paneled_Sweatpants-img_00000020.jpg,34,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Flutter-Sleeve_Blouse-img_00000002.jpg,3,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Bird_Print_Halter_Dress-img_00000062.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 1 0 
Above_Average_Linen_Tee-img_00000021.jpg,18,0 0 0 1 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Classic_Bike_Shorts-img_00000009.jpg,32,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Garden_Party_Pleated_Dress-img_00000025.jpg,41,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Crew_Neck_Sweater-img_00000053.jpg,16,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Metallic-Woven_Sweater-img_00000021.jpg,16,0 0 1 0 0 0 0 ,0 0 0 0 0 1 ,0 0 1 
Sleeveless_Hoodie-img_00000028.jpg,10,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Mandala_Print_Surplice_Romper-img_00000009.jpg,48,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Slub_Knit_Sweatpants-img_00000008.jpg,34,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Chiffon_Blouse-img_00000074.jpg,3,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Open-Knit_Cropped_Sweater-img_00000005.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Drapey_Mandala_Print_Cardigan-img_00000008.jpg,6,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Open-Front_Shawl_Lapel_Blazer-img_00000023.jpg,2,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Stripe_V-Neck_Tee-img_00000081.jpg,18,0 0 1 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Things_I_Love_Tee-img_00000007.jpg,18,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Paneled_Baseball_Tee-img_00000003.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Scoop_Back_Skater_Dress-img_00000033.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Sunflower_Print_Jumpsuit-img_00000061.jpg,42,1 0 0 0 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Ornate_Paisley_Maxi_Dress-img_00000018.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Longline_Batwing_Cardigan-img_00000013.jpg,6,0 0 0 1 0 0 0 ,0 1 0 0 0 0 ,0 0 1 
Cable_Knit_Batwing_Cardigan-img_00000052.jpg,6,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 1 0 
Tribal_Print_Dress-img_00000025.jpg,41,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Be_Seen_Open-Knit_Sweater-img_00000009.jpg,16,0 0 0 0 0 1 0 ,0 0 0 0 0 1 ,0 0 1 
Tie-Dye_Hoodie-img_00000019.jpg,10,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Marled_Knit_Drawstring_Sweatpants-img_00000017.jpg,34,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Not_Your_Wifey_Hoodie-img_00000007.jpg,10,0 1 0 0 0 0 0 ,0 0 1 0 0 0 ,0 1 0 
Abstract_Print_Drawstring_Joggers-img_00000001.jpg,29,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Tile_Print_Pencil_Skirt-img_00000011.jpg,33,0 0 0 0 0 0 1 ,0 0 1 0 0 0 ,0 0 1 
Faux_Leather_Shawl_Collar_Blazer-img_00000079.jpg,2,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Flower_Print_Raglan_Tee-img_00000016.jpg,18,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Heart_Muscle_Tee-img_00000064.jpg,18,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Woven_Chelsea_Collar_Blouse-img_00000012.jpg,3,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
Clean_Wash_High-Rise_Skinny_Jeans-img_00000023.jpg,26,0 0 0 0 0 1 0 ,1 0 0 0 0 0 ,1 0 0 
Classic_Utility_Jumpsuit-img_00000029.jpg,42,0 0 0 0 1 0 0 ,0 0 1 0 0 0 ,0 0 1 
Heathered_Zip_Hoodie-img_00000008.jpg,10,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,0 0 1 
V-Neck_Striped_Midi_Dress-img_00000020.jpg,41,0 0 0 0 0 1 0 ,0 0 1 0 0 0 ,1 0 0 
Ribbed_Knit_Hoodie-img_00000023.jpg,10,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
Striped_Paisley_Print_Romper-img_00000009.jpg,48,1 0 0 0 0 0 0 ,0 0 1 0 0 0 ,0 0 1 
